seed,station_local,time_index,truth,q05,q50,q95
42,17,850,17.700000762939453,20.934083938598633,20.934083938598633,20.934083938598633
42,17,851,19.700000762939453,20.893611907958984,20.893611907958984,20.893611907958984
42,17,852,21.200000762939453,20.85434341430664,20.85434341430664,20.85434341430664
42,17,853,21.600000381469727,20.816734313964844,20.816734313964844,20.816734313964844
42,17,854,20.5,20.77647590637207,20.77647590637207,20.77647590637207
42,17,855,18.799999237060547,20.73572540283203,20.73572540283203,20.73572540283203
42,17,856,17.299999237060547,20.693134307861328,20.693134307861328,20.693134307861328
42,17,857,17.5,20.65081024169922,20.65081024169922,20.65081024169922
42,17,858,17.799999237060547,20.60921859741211,20.60921859741211,20.60921859741211
42,17,859,21.200000762939453,20.568897247314453,20.568897247314453,20.568897247314453
42,17,860,23.600000381469727,20.52743911743164,20.52743911743164,20.52743911743164
42,17,861,24.700000762939453,20.48328971862793,20.48328971862793,20.48328971862793
42,17,862,23.200000762939453,20.439632415771484,20.439632415771484,20.439632415771484
42,17,863,19.5,20.396286010742188,20.396286010742188,20.396286010742188
42,17,864,17.299999237060547,20.352521896362305,20.352521896362305,20.352521896362305
42,17,865,15.600000381469727,20.309097290039062,20.309097290039062,20.309097290039062
42,17,866,17.0,20.26683235168457,20.26683235168457,20.26683235168457
42,17,867,23.100000381469727,20.22751808166504,20.22751808166504,20.22751808166504
42,17,868,26.0,20.189680099487305,20.189680099487305,20.189680099487305
42,17,869,26.299999237060547,20.152259826660156,20.152259826660156,20.152259826660156
42,17,870,24.700000762939453,20.115842819213867,20.115842819213867,20.115842819213867
42,17,871,18.5,20.078739166259766,20.078739166259766,20.078739166259766
42,17,872,16.700000762939453,20.041664123535156,20.041664123535156,20.041664123535156
42,17,873,16.0,20.0050048828125,20.0050048828125,20.0050048828125
42,17,874,17.200000762939453,19.968891143798828,19.968891143798828,19.968891143798828
42,17,875,22.899999618530273,19.930469512939453,19.930469512939453,19.930469512939453
42,17,876,26.399999618530273,19.890331268310547,19.890331268310547,19.890331268310547
42,17,877,26.799999237060547,19.85062599182129,19.85062599182129,19.85062599182129
42,17,878,25.100000381469727,19.811189651489258,19.811189651489258,19.811189651489258
42,17,879,19.899999618530273,19.772695541381836,19.772695541381836,19.772695541381836
42,17,880,17.399999618530273,19.73495864868164,19.73495864868164,19.73495864868164
42,17,881,17.600000381469727,19.700532913208008,19.700532913208008,19.700532913208008
42,17,882,17.399999618530273,19.669544219970703,19.669544219970703,19.669544219970703
42,17,883,23.899999618530273,19.63730812072754,19.63730812072754,19.63730812072754
42,17,884,26.799999237060547,19.60693359375,19.60693359375,19.60693359375
42,17,885,27.399999618530273,19.578014373779297,19.578014373779297,19.578014373779297
42,17,886,26.100000381469727,19.55112075805664,19.55112075805664,19.55112075805664
42,17,887,19.899999618530273,19.52488899230957,19.52488899230957,19.52488899230957
42,17,888,18.100000381469727,19.502347946166992,19.502347946166992,19.502347946166992
42,17,889,15.899999618530273,19.480173110961914,19.480173110961914,19.480173110961914
42,17,890,16.100000381469727,19.458364486694336,19.458364486694336,19.458364486694336
42,17,891,24.700000762939453,19.437414169311523,19.437414169311523,19.437414169311523
42,17,892,27.700000762939453,19.416580200195312,19.416580200195312,19.416580200195312
42,17,893,28.200000762939453,19.395957946777344,19.395957946777344,19.395957946777344
42,17,894,26.299999237060547,19.375289916992188,19.375289916992188,19.375289916992188
42,17,895,24.299999237060547,19.35560417175293,19.35560417175293,19.35560417175293
42,17,896,21.899999618530273,19.336559295654297,19.336559295654297,19.336559295654297
42,17,897,20.299999237060547,19.31700325012207,19.31700325012207,19.31700325012207
42,17,898,19.899999618530273,19.294065475463867,19.294065475463867,19.294065475463867
42,17,899,24.5,19.273332595825195,19.273332595825195,19.273332595825195
42,17,900,26.399999618530273,19.255455017089844,19.255455017089844,19.255455017089844
42,17,901,26.799999237060547,19.238239288330078,19.238239288330078,19.238239288330078
42,17,902,25.399999618530273,19.222518920898438,19.222518920898438,19.222518920898438
