target_index,lead,time_index,truth,q05,q50,q95
0,1,496,20.200000762939453,12.157742500305176,16.728546142578125,21.800342559814453
0,2,497,22.899999618530273,13.65688705444336,19.645919799804688,24.79376792907715
0,3,498,23.100000381469727,14.488533973693848,20.554946899414062,23.52864646911621
0,4,499,18.5,12.840863227844238,18.833473205566406,22.24319839477539
0,5,500,13.800000190734863,11.126884460449219,17.261703491210938,20.715747833251953
1,1,496,10.600000381469727,6.18431282043457,11.325172424316406,16.312232971191406
1,2,497,18.5,8.054986953735352,13.101889610290527,18.62543296813965
1,3,498,20.299999237060547,9.500411987304688,14.121541976928711,19.51138687133789
1,4,499,21.5,9.077747344970703,13.682023048400879,18.818954467773438
1,5,500,15.0,6.920686721801758,13.076208114624023,18.0185604095459
2,1,496,18.299999237060547,15.864442825317383,23.5777587890625,27.828750610351562
2,2,497,23.600000381469727,16.99701690673828,25.412660598754883,29.918922424316406
2,3,498,26.299999237060547,16.847900390625,26.180665969848633,30.775108337402344
2,4,499,27.299999237060547,16.396760940551758,25.400957107543945,30.439735412597656
2,5,500,25.700000762939453,15.451805114746094,23.640132904052734,28.256162643432617
3,1,496,13.600000381469727,8.174398422241211,15.209424018859863,20.467897415161133
3,2,497,20.100000381469727,11.947100639343262,19.412630081176758,25.04697608947754
3,3,498,23.5,13.143611907958984,20.371490478515625,25.818634033203125
3,4,499,24.600000381469727,11.318949699401855,18.129335403442383,22.790868759155273
3,5,500,14.699999809265137,7.190065383911133,16.035778045654297,20.27318000793457
4,1,496,17.100000381469727,11.182722091674805,16.94040298461914,21.391029357910156
4,2,497,21.5,13.535340309143066,19.56563949584961,24.32056427001953
4,3,498,23.299999237060547,13.708114624023438,20.058013916015625,24.26913070678711
4,4,499,22.0,11.987634658813477,17.690185546875,22.75151252746582
4,5,500,18.200000762939453,8.194934844970703,14.25636100769043,19.09746551513672
5,1,496,19.200000762939453,15.418408393859863,20.51006317138672,24.83682632446289
5,2,497,24.299999237060547,16.819461822509766,21.160554885864258,25.440813064575195
5,3,498,26.799999237060547,15.423443794250488,20.066909790039062,24.540983200073242
5,4,499,25.200000762939453,13.539408683776855,18.22330665588379,22.670909881591797
5,5,500,19.299999237060547,12.875129699707031,17.80007553100586,22.025970458984375
6,1,496,20.200000762939453,16.361007690429688,21.64838409423828,25.5694580078125
6,2,497,25.100000381469727,20.431041717529297,27.02094268798828,30.339160919189453
6,3,498,27.100000381469727,22.62489891052246,27.744455337524414,31.732545852661133
6,4,499,26.899999618530273,20.559741973876953,26.237564086914062,30.056827545166016
6,5,500,20.399999618530273,16.850242614746094,22.20768165588379,26.331247329711914
7,1,496,15.5,13.153594017028809,18.56271743774414,24.300220489501953
7,2,497,20.100000381469727,17.01964569091797,22.445358276367188,27.72811508178711
7,3,498,21.399999618530273,17.907886505126953,23.318506240844727,28.34665870666504
7,4,499,19.700000762939453,15.354411125183105,20.918758392333984,25.91584587097168
7,5,500,15.699999809265137,11.848642349243164,17.393627166748047,22.53883934020996
8,1,496,20.399999618530273,13.902544975280762,19.903564453125,25.93235969543457
8,2,497,25.200000762939453,16.734298706054688,22.553050994873047,28.26536750793457
8,3,498,26.399999618530273,18.78294563293457,23.93751335144043,30.152517318725586
8,4,499,23.600000381469727,17.227630615234375,22.471590042114258,28.55021858215332
8,5,500,20.299999237060547,13.012533187866211,18.116897583007812,24.877506256103516
9,1,496,20.799999237060547,24.260297775268555,27.821577072143555,31.022235870361328
9,2,497,22.799999237060547,24.858503341674805,28.555580139160156,31.871944427490234
9,3,498,24.399999618530273,22.490604400634766,25.845714569091797,29.656057357788086
9,4,499,23.299999237060547,19.574979782104492,23.198524475097656,27.3261661529541
9,5,500,20.799999237060547,16.77933120727539,20.598060607910156,24.74542999267578
10,1,496,20.399999618530273,23.012109756469727,26.1505126953125,28.189151763916016
10,2,497,22.299999237060547,25.106809616088867,28.072219848632812,30.96564292907715
10,3,498,23.899999618530273,24.226728439331055,26.934242248535156,29.895748138427734
10,4,499,23.600000381469727,22.28968620300293,25.0839786529541,28.20001220703125
10,5,500,22.600000381469727,20.61031723022461,23.867443084716797,27.56955337524414
11,1,496,20.0,21.399059295654297,25.054157257080078,28.51152229309082
11,2,497,23.200000762939453,22.592445373535156,26.036874771118164,29.816877365112305
11,3,498,23.399999618530273,21.53456687927246,24.66703987121582,28.032779693603516
11,4,499,22.799999237060547,20.472272872924805,23.203834533691406,27.23904037475586
11,5,500,21.899999618530273,19.460725784301758,22.60901641845703,26.185609817504883
12,1,496,21.100000381469727,22.79158592224121,25.733612060546875,29.193744659423828
12,2,497,22.299999237060547,23.096067428588867,26.275836944580078,29.81998062133789
12,3,498,24.100000381469727,22.053936004638672,25.406585693359375,28.36966896057129
12,4,499,23.5,20.231504440307617,23.792003631591797,27.169063568115234
12,5,500,21.600000381469727,20.021076202392578,23.40483283996582,26.715723037719727
13,1,496,15.300000190734863,13.200250625610352,18.36505699157715,22.881284713745117
13,2,497,18.100000381469727,16.833362579345703,21.889135360717773,25.651721954345703
13,3,498,18.5,18.781936645507812,24.209985733032227,27.594690322875977
13,4,499,18.600000381469727,18.471134185791016,23.473215103149414,27.047365188598633
13,5,500,16.0,15.50149154663086,20.425521850585938,23.83944320678711
14,1,496,17.100000381469727,17.665225982666016,22.959796905517578,26.05876922607422
14,2,497,17.100000381469727,20.71685791015625,26.866436004638672,29.71196937561035
14,3,498,19.200000762939453,20.969032287597656,27.417142868041992,29.793975830078125
14,4,499,18.700000762939453,18.65516471862793,23.759017944335938,27.017780303955078
14,5,500,17.700000762939453,15.365829467773438,20.383642196655273,25.000526428222656
15,1,496,17.200000762939453,19.303157806396484,22.870262145996094,26.9654541015625
15,2,497,18.399999618530273,20.221569061279297,23.373313903808594,27.90799331665039
15,3,498,19.100000381469727,19.357955932617188,22.83575439453125,27.694496154785156
