target_index,lead,time_index,truth,q05,q50,q95
0,1,496,-0.6697542667388916,-0.7007157206535339,-0.012520911172032356,0.8227323889732361
0,2,497,-0.4212431311607361,-0.5718064308166504,0.16330234706401825,1.0004549026489258
0,3,498,-0.4399983882904053,-0.4403643012046814,0.2939828634262085,1.0802884101867676
0,4,499,-0.7533544301986694,-0.4738738536834717,0.3200541138648987,1.1779053211212158
0,5,500,-0.5526423454284668,-0.30987101793289185,0.41681259870529175,1.2359106540679932
1,1,496,-0.7838003039360046,-1.8987805843353271,-1.0071715116500854,-0.16248905658721924
1,2,497,-0.9655381441116333,-1.691953182220459,-0.8365016579627991,-0.019433259963989258
1,3,498,-0.633173406124115,-1.4714237451553345,-0.667190432548523,0.06223559379577637
1,4,499,-0.7860773801803589,-1.4342601299285889,-0.615563690662384,0.22839683294296265
1,5,500,-0.7598663568496704,-1.249094009399414,-0.5058368444442749,0.33163517713546753
2,1,496,-0.6339322924613953,-1.3653686046600342,-0.4070412516593933,0.32797420024871826
2,2,497,-0.5530821681022644,-1.2386586666107178,-0.34783852100372314,0.5010507106781006
2,3,498,-0.15030840039253235,-1.1638827323913574,-0.21380016207695007,0.5657260417938232
2,4,499,-0.40319740772247314,-1.0063141584396362,-0.1747497022151947,0.6485769748687744
2,5,500,-0.46498432755470276,-1.0014662742614746,-0.13172604143619537,0.6758615970611572
3,1,496,0.23013873398303986,-1.4350059032440186,-0.6077646613121033,0.3792763948440552
3,2,497,0.21062083542346954,-1.2704041004180908,-0.5334930419921875,0.45782309770584106
3,3,498,1.0631916522979736,-1.2627626657485962,-0.4759495258331299,0.39935243129730225
3,4,499,0.23617559671401978,-1.2395288944244385,-0.4302659034729004,0.4916641116142273
3,5,500,0.8970106840133667,-1.1403546333312988,-0.37597671151161194,0.5315004587173462
4,1,496,0.2253907322883606,-0.5839423537254333,0.272902250289917,1.2054169178009033
4,2,497,0.3261488676071167,-0.7613779902458191,0.113685742020607,1.0889019966125488
4,3,498,0.2398546040058136,-0.6445651054382324,0.2234307825565338,1.101626992225647
4,4,499,0.03422759473323822,-0.6976966261863708,0.128843292593956,1.0620086193084717
4,5,500,0.3639217019081116,-0.5606273412704468,0.1709679663181305,1.1559799909591675
5,1,496,-0.7688862681388855,-1.3807777166366577,-0.4967705011367798,0.43363553285598755
5,2,497,-0.8929081559181213,-1.3628811836242676,-0.5353084802627563,0.47077322006225586
5,3,498,-0.6190394163131714,-1.3192150592803955,-0.4542441964149475,0.436062216758728
5,4,499,-0.5452433824539185,-1.4237980842590332,-0.47424936294555664,0.21692371368408203
5,5,500,0.17907769978046417,-1.5449068546295166,-0.62471604347229,0.22483325004577637
6,1,496,-0.02514827251434326,-0.3785726726055145,0.37375155091285706,1.4215600490570068
6,2,497,0.6735158562660217,-0.48837578296661377,0.2991628646850586,1.3050003051757812
6,3,498,0.2509346008300781,-0.47639232873916626,0.3243138790130615,1.3619177341461182
6,4,499,-0.19113540649414062,-0.5813807249069214,0.22412264347076416,1.2558563947677612
6,5,500,0.9091757535934448,-0.6386216878890991,0.1997455507516861,1.2310172319412231
7,1,496,0.1731487363576889,-1.0854763984680176,-0.371593177318573,0.5187774300575256
7,2,497,-0.00894215703010559,-1.3020038604736328,-0.6241934895515442,0.31845009326934814
7,3,498,0.09722959995269775,-1.3750815391540527,-0.5916810631752014,0.2633930444717407
7,4,499,-0.34593039751052856,-1.4353113174438477,-0.600104570388794,0.27566981315612793
7,5,500,-0.2524462938308716,-1.5079200267791748,-0.6929152011871338,0.22433674335479736
8,1,496,-1.5317602157592773,-2.1852331161499023,-1.4780616760253906,-0.4845084547996521
8,2,497,-1.9629191160202026,-2.148803234100342,-1.4061472415924072,-0.39639532566070557
8,3,498,-1.8912633657455444,-2.1358556747436523,-1.387033224105835,-0.460051953792572
8,4,499,-1.95904541015625,-2.0998382568359375,-1.2019124031066895,-0.2273845672607422
8,5,500,-1.7234493494033813,-2.0421977043151855,-1.176244854927063,-0.23515266180038452
9,1,496,-0.879096269607544,-1.929394006729126,-1.117428183555603,-0.2877606153488159
9,2,497,-1.2273341417312622,-1.8490122556686401,-1.0995794534683228,-0.23278969526290894
9,3,498,-1.0588264465332031,-1.8112484216690063,-0.9545024633407593,-0.10942018032073975
9,4,499,-1.1872084140777588,-1.8444408178329468,-0.9655175805091858,-0.14025384187698364
9,5,500,-0.7869553565979004,-1.821912407875061,-0.9497510194778442,-0.08975046873092651
10,1,496,-1.9662842750549316,-1.4596939086914062,-0.48821955919265747,0.27913832664489746
10,2,497,-1.7661120891571045,-1.4123296737670898,-0.44054532051086426,0.24321520328521729
10,3,498,-1.3823493719100952,-1.4617919921875,-0.4438057839870453,0.2513546645641327
10,4,499,-0.9659784436225891,-1.5030556917190552,-0.473506897687912,0.2391456663608551
10,5,500,-0.9855853319168091,-1.5494650602340698,-0.5214418172836304,0.23678863048553467
11,1,496,0.5093067288398743,-1.0419021844863892,0.013688626699149609,0.9304971694946289
11,2,497,1.1339848041534424,-0.9957317113876343,0.011698968708515167,0.9478453993797302
11,3,498,1.2079066038131714,-0.9011260867118835,0.09723319113254547,0.9996424317359924
11,4,499,1.1851716041564941,-1.0551576614379883,0.0028144223615527153,0.9280229806900024
11,5,500,0.6115306615829468,-1.0431797504425049,-0.05271333456039429,0.9017083644866943
12,1,496,0.4475647211074829,-1.0193140506744385,-0.21097460389137268,0.6444904804229736
12,2,497,0.370999813079834,-0.9411395788192749,-0.12627877295017242,0.7412809133529663
12,3,498,0.551715612411499,-0.7776798009872437,0.031183570623397827,0.9206244945526123
