seed,station_local,time_index,truth,q05,q50,q95
43,0,850,7.900000095367432,17.942760467529297,17.942760467529297,17.942760467529297
43,0,851,15.800000190734863,17.89910125732422,17.89910125732422,17.89910125732422
43,0,852,20.899999618530273,17.85613441467285,17.85613441467285,17.85613441467285
43,0,853,21.700000762939453,17.814315795898438,17.814315795898438,17.814315795898438
43,0,854,19.899999618530273,17.774946212768555,17.774946212768555,17.774946212768555
43,0,855,10.600000381469727,17.73600196838379,17.73600196838379,17.73600196838379
43,0,856,7.800000190734863,17.69704818725586,17.69704818725586,17.69704818725586
43,0,857,5.900000095367432,17.65810775756836,17.65810775756836,17.65810775756836
43,0,858,6.300000190734863,17.619953155517578,17.619953155517578,17.619953155517578
43,0,859,12.0,17.581880569458008,17.581880569458008,17.581880569458008
43,0,860,22.200000762939453,17.545242309570312,17.545242309570312,17.545242309570312
43,0,861,23.5,17.511594772338867,17.511594772338867,17.511594772338867
43,0,862,21.5,17.478431701660156,17.478431701660156,17.478431701660156
43,0,863,11.0,17.444225311279297,17.444225311279297,17.444225311279297
43,0,864,8.100000381469727,17.408754348754883,17.408754348754883,17.408754348754883
43,0,865,6.400000095367432,17.373828887939453,17.373828887939453,17.373828887939453
43,0,866,6.5,17.33721923828125,17.33721923828125,17.33721923828125
43,0,867,14.0,17.29929542541504,17.29929542541504,17.29929542541504
43,0,868,24.399999618530273,17.26180648803711,17.26180648803711,17.26180648803711
43,0,869,22.0,17.225095748901367,17.225095748901367,17.225095748901367
43,0,870,20.700000762939453,17.188945770263672,17.188945770263672,17.188945770263672
43,0,871,13.199999809265137,17.154010772705078,17.154010772705078,17.154010772705078
43,0,872,11.300000190734863,17.121562957763672,17.121562957763672,17.121562957763672
43,0,873,8.5,17.08994483947754,17.08994483947754,17.08994483947754
43,0,874,8.100000381469727,17.05838394165039,17.05838394165039,17.05838394165039
43,0,875,15.0,17.026554107666016,17.026554107666016,17.026554107666016
43,0,876,24.899999618530273,16.994916915893555,16.994916915893555,16.994916915893555
43,0,877,26.399999618530273,16.963409423828125,16.963409423828125,16.963409423828125
43,0,878,21.100000381469727,16.934377670288086,16.934377670288086,16.934377670288086
43,0,879,13.899999618530273,16.906187057495117,16.906187057495117,16.906187057495117
43,0,880,10.899999618530273,16.878307342529297,16.878307342529297,16.878307342529297
43,0,881,8.600000381469727,16.85067367553711,16.85067367553711,16.85067367553711
43,0,882,8.5,16.823429107666016,16.823429107666016,16.823429107666016
43,0,883,15.300000190734863,16.796586990356445,16.796586990356445,16.796586990356445
43,0,884,24.600000381469727,16.770309448242188,16.770309448242188,16.770309448242188
43,0,885,24.100000381469727,16.745424270629883,16.745424270629883,16.745424270629883
43,0,886,22.700000762939453,16.721160888671875,16.721160888671875,16.721160888671875
43,0,887,18.399999618530273,16.697338104248047,16.697338104248047,16.697338104248047
43,0,888,17.0,16.6739559173584,16.6739559173584,16.6739559173584
43,0,889,16.200000762939453,16.650405883789062,16.650405883789062,16.650405883789062
43,0,890,16.200000762939453,16.628400802612305,16.628400802612305,16.628400802612305
43,0,891,19.100000381469727,16.607803344726562,16.607803344726562,16.607803344726562
43,0,892,22.299999237060547,16.589569091796875,16.589569091796875,16.589569091796875
43,0,893,22.799999237060547,16.572019577026367,16.572019577026367,16.572019577026367
43,0,894,21.799999237060547,16.557323455810547,16.557323455810547,16.557323455810547
43,0,895,17.799999237060547,16.545040130615234,16.545040130615234,16.545040130615234
43,0,896,15.100000381469727,16.533384323120117,16.533384323120117,16.533384323120117
43,0,897,13.5,16.52252960205078,16.52252960205078,16.52252960205078
43,0,898,13.199999809265137,16.50855255126953,16.50855255126953,16.50855255126953
43,0,899,18.100000381469727,16.49533462524414,16.49533462524414,16.49533462524414
43,0,900,18.899999618530273,16.482192993164062,16.482192993164062,16.482192993164062
43,0,901,17.299999237060547,16.469406127929688,16.469406127929688,16.469406127929688
43,0,902,17.600000381469727,16.45780372619629,16.45780372619629,16.45780372619629
43,0,903,17.200000762939453,16.448715209960938,16.448715209960938,16.448715209960938
43,0,904,16.799999237060547,16.440589904785156,16.440589904785156,16.440589904785156
43,0,905,16.299999237060547,16.433427810668945,16.433427810668945,16.433427810668945
43,0,906,16.799999237060547,16.42732810974121,16.42732810974121,16.42732810974121
43,0,907,17.799999237060547,16.421361923217773,16.421361923217773,16.421361923217773
43,0,908,18.600000381469727,16.414289474487305,16.414289474487305,16.414289474487305
43,0,909,21.5,16.408262252807617,16.408262252807617,16.408262252807617
43,0,910,18.899999618530273,16.402761459350586,16.402761459350586,16.402761459350586
43,0,911,11.5,16.397762298583984,16.397762298583984,16.397762298583984
43,0,912,9.0,16.393775939941406,16.393775939941406,16.393775939941406
43,0,913,5.5,16.391563415527344,16.391563415527344,16.391563415527344
43,0,914,5.800000190734863,16.38909912109375,16.38909912109375,16.38909912109375
43,0,915,17.0,16.386398315429688,16.386398315429688,16.386398315429688
43,0,916,20.899999618530273,16.384937286376953,16.384937286376953,16.384937286376953
43,0,917,22.399999618530273,16.384735107421875,16.384735107421875,16.384735107421875
43,0,918,21.700000762939453,16.385005950927734,16.385005950927734,16.385005950927734
43,0,919,11.699999809265137,16.385753631591797,16.385753631591797,16.385753631591797
43,0,920,8.300000190734863,16.387832641601562,16.387832641601562,16.387832641601562
43,0,921,5.800000190734863,16.390357971191406,16.390357971191406,16.390357971191406
43,0,922,5.599999904632568,16.392295837402344,16.392295837402344,16.392295837402344
43,0,923,12.800000190734863,16.39493179321289,16.39493179321289,16.39493179321289
43,0,924,23.200000762939453,16.399276733398438,16.399276733398438,16.399276733398438
43,0,925,24.700000762939453,16.404380798339844,16.404380798339844,16.404380798339844
43,0,926,23.100000381469727,16.410306930541992,16.410306930541992,16.410306930541992
43,0,927,11.199999809265137,16.41693687438965,16.41693687438965,16.41693687438965
43,0,928,10.100000381469727,16.425418853759766,16.425418853759766,16.425418853759766
43,0,929,8.399999618530273,16.434303283691406,16.434303283691406,16.434303283691406
43,0,930,6.900000095367432,16.44354820251465,16.44354820251465,16.44354820251465
43,0,931,14.100000381469727,16.453149795532227,16.453149795532227,16.453149795532227
43,0,932,20.799999237060547,16.463245391845703,16.463245391845703,16.463245391845703
43,0,933,17.700000762939453,16.471038818359375,16.471038818359375,16.471038818359375
43,0,934,20.0,16.479061126708984,16.479061126708984,16.479061126708984
43,0,935,12.600000381469727,16.48784065246582,16.48784065246582,16.48784065246582
43,0,936,9.100000381469727,16.496885299682617,16.496885299682617,16.496885299682617
43,0,937,7.5,16.506378173828125,16.506378173828125,16.506378173828125
43,0,938,6.900000095367432,16.519426345825195,16.519426345825195,16.519426345825195
43,0,939,13.199999809265137,16.535400390625,16.535400390625,16.535400390625
43,0,940,21.5,16.551666259765625,16.551666259765625,16.551666259765625
43,0,941,23.399999618530273,16.56822395324707,16.56822395324707,16.56822395324707
43,0,942,20.5,16.58526611328125,16.58526611328125,16.58526611328125
43,0,943,9.600000381469727,16.603076934814453,16.603076934814453,16.603076934814453
43,0,944,8.199999809265137,16.621461868286133,16.621461868286133,16.621461868286133
43,0,945,4.900000095367432,16.639989852905273,16.639989852905273,16.639989852905273
43,0,946,4.800000190734863,16.66002655029297,16.66002655029297,16.66002655029297
43,0,947,13.699999809265137,16.680788040161133,16.680788040161133,16.680788040161133
43,0,948,15.699999809265137,16.701839447021484,16.701839447021484,16.701839447021484
43,0,949,14.300000190734863,16.72316551208496,16.72316551208496,16.72316551208496
