seed,station_local,time_index,truth,q05,q50,q95
44,4,850,7.900000095367432,6.627056121826172,13.018125534057617,23.37555503845215
44,4,851,15.800000190734863,6.938539505004883,13.249053955078125,23.525230407714844
44,4,852,20.899999618530273,7.209836006164551,13.45787525177002,23.929983139038086
44,4,853,21.700000762939453,7.30936336517334,13.460622787475586,23.673250198364258
44,4,854,19.899999618530273,7.395395278930664,13.368595123291016,23.595603942871094
44,4,855,10.600000381469727,6.453460693359375,12.78972053527832,23.13687515258789
44,4,856,7.800000190734863,6.762029647827148,12.992640495300293,23.25128936767578
44,4,857,5.900000095367432,6.960077285766602,13.1541166305542,23.59661293029785
44,4,858,6.300000190734863,7.10443115234375,13.192136764526367,23.428964614868164
44,4,859,12.0,7.192470550537109,13.089178085327148,23.315614700317383
44,4,860,22.200000762939453,6.283956527709961,12.568452835083008,22.890165328979492
44,4,861,23.5,6.5803680419921875,12.742026329040527,23.002300262451172
44,4,862,21.5,6.719280242919922,12.87083625793457,23.27839469909668
44,4,863,11.0,6.911321640014648,12.948712348937988,23.204862594604492
44,4,864,8.100000381469727,6.985889434814453,12.816317558288574,23.048612594604492
44,4,865,6.400000095367432,6.107728958129883,12.350167274475098,22.61880874633789
44,4,866,6.5,6.386468887329102,12.489740371704102,22.746923446655273
44,4,867,14.0,6.472734451293945,12.596113204956055,22.947803497314453
44,4,868,24.399999618530273,6.697231292724609,12.701112747192383,22.947032928466797
44,4,869,22.0,6.761558532714844,12.54371166229248,22.75649642944336
44,4,870,20.700000762939453,5.940391540527344,12.146662712097168,22.289609909057617
44,4,871,13.199999809265137,6.204309463500977,12.256850242614746,22.456438064575195
44,4,872,11.300000190734863,6.240692138671875,12.344446182250977,22.564876556396484
44,4,873,8.5,6.502922058105469,12.480008125305176,22.64507484436035
44,4,874,8.100000381469727,6.562936782836914,12.306946754455566,22.44463539123535
44,4,875,15.0,5.82829475402832,11.994297981262207,21.878568649291992
44,4,876,24.899999618530273,6.090152740478516,12.07971477508545,22.111318588256836
44,4,877,26.399999618530273,6.084682464599609,12.162720680236816,22.118497848510742
44,4,878,21.100000381469727,6.371023178100586,12.305213928222656,22.272008895874023
44,4,879,13.899999618530273,6.440168380737305,12.134541511535645,22.094398498535156
44,4,880,10.899999618530273,5.695034027099609,11.838923454284668,21.235261917114258
44,4,881,8.600000381469727,5.954017639160156,11.900259971618652,21.521984100341797
44,4,882,8.5,5.927621841430664,11.999744415283203,21.47569465637207
44,4,883,15.300000190734863,6.226205825805664,12.133313179016113,21.679229736328125
44,4,884,24.600000381469727,6.322360992431641,11.977067947387695,21.535436630249023
44,4,885,24.100000381469727,5.567707061767578,11.687768936157227,20.374631881713867
44,4,886,22.700000762939453,5.822040557861328,11.722339630126953,20.719200134277344
44,4,887,18.399999618530273,5.7695465087890625,11.833436965942383,20.635135650634766
44,4,888,17.0,6.083166122436523,11.959436416625977,20.871612548828125
44,4,889,16.200000762939453,6.196439743041992,11.806391716003418,20.72890853881836
44,4,890,16.200000762939453,5.461221694946289,11.551219940185547,19.34086036682129
44,4,891,19.100000381469727,5.710693359375,11.556391716003418,19.736469268798828
44,4,892,22.299999237060547,5.6327362060546875,11.677013397216797,19.707529067993164
44,4,893,22.799999237060547,5.967035293579102,11.802546501159668,19.909347534179688
44,4,894,21.799999237060547,6.092948913574219,11.646308898925781,19.737913131713867
44,4,895,17.799999237060547,5.345714569091797,11.407099723815918,18.30384063720703
44,4,896,15.100000381469727,5.602996826171875,11.382137298583984,18.701358795166016
44,4,897,13.5,5.48527717590332,11.50500202178955,18.82182502746582
44,4,898,13.199999809265137,5.852025985717773,11.6364164352417,19.022851943969727
44,4,899,18.100000381469727,5.984226226806641,11.46828842163086,18.664974212646484
44,4,900,18.899999618530273,5.235345840454102,11.277435302734375,17.945932388305664
44,4,901,17.299999237060547,5.499687194824219,11.222278594970703,18.451766967773438
44,4,902,17.600000381469727,5.352012634277344,11.355867385864258,18.62510871887207
44,4,903,17.200000762939453,5.749492645263672,11.489874839782715,18.85740089416504
44,4,904,16.799999237060547,5.877338409423828,11.307173728942871,18.388275146484375
44,4,905,16.299999237060547,5.107248306274414,11.144999504089355,18.021804809570312
44,4,906,16.799999237060547,5.370216369628906,11.05239200592041,18.66288185119629
44,4,907,17.799999237060547,5.201990127563477,11.208450317382812,18.884414672851562
44,4,908,18.600000381469727,5.629053115844727,11.341257095336914,19.19396209716797
44,4,909,21.5,5.751962661743164,11.146848678588867,18.691707611083984
44,4,910,18.899999618530273,4.936393737792969,10.988646507263184,18.130964279174805
44,4,911,11.5,5.204925537109375,10.870935440063477,18.818159103393555
44,4,912,9.0,5.021570205688477,11.047557830810547,19.172103881835938
44,4,913,5.5,5.467540740966797,11.172784805297852,19.4561767578125
44,4,914,5.800000190734863,5.593959808349609,10.973978042602539,18.964933395385742
44,4,915,17.0,4.72386360168457,10.811742782592773,18.217954635620117
44,4,916,20.899999618530273,5.005210876464844,10.6797513961792,18.83241844177246
44,4,917,22.399999618530273,4.804647445678711,10.866227149963379,19.335922241210938
44,4,918,21.700000762939453,5.274030685424805,10.98961353302002,19.588802337646484
44,4,919,11.699999809265137,5.40437126159668,10.790018081665039,19.1313419342041
44,4,920,8.300000190734863,4.507171630859375,10.635603904724121,18.35289764404297
44,4,921,5.800000190734863,4.808544158935547,10.495892524719238,18.846900939941406
44,4,922,5.599999904632568,4.585029602050781,10.68372631072998,19.461517333984375
44,4,923,12.800000190734863,5.077579498291016,10.80825138092041,19.695446014404297
44,4,924,23.200000762939453,5.21485710144043,10.610044479370117,19.290498733520508
44,4,925,24.700000762939453,4.31355094909668,10.485651016235352,18.48160171508789
44,4,926,23.100000381469727,4.636253356933594,10.341222763061523,18.860368728637695
44,4,927,11.199999809265137,4.38734245300293,10.529851913452148,19.527822494506836
44,4,928,10.100000381469727,4.896842956542969,10.648175239562988,19.778661727905273
44,4,929,8.399999618530273,5.043880462646484,10.455276489257812,19.386634826660156
44,4,930,6.900000095367432,4.150144577026367,10.36556339263916,18.591047286987305
44,4,931,14.100000381469727,4.50238037109375,10.21983814239502,18.893842697143555
44,4,932,20.799999237060547,4.228250503540039,10.408370971679688,19.578187942504883
44,4,933,17.700000762939453,4.749753952026367,10.51883316040039,19.86035919189453
44,4,934,20.0,4.902763366699219,10.329870223999023,19.49411392211914
44,4,935,12.600000381469727,4.012346267700195,10.256442070007324,18.64845085144043
44,4,936,9.100000381469727,4.392559051513672,10.110529899597168,18.927467346191406
44,4,937,7.5,4.09088134765625,10.296310424804688,19.57486343383789
44,4,938,6.900000095367432,4.628728866577148,10.39964771270752,19.892837524414062
44,4,939,13.199999809265137,4.776323318481445,10.212677955627441,19.55799102783203
44,4,940,21.5,3.888256072998047,10.160538673400879,18.63873291015625
44,4,941,23.399999618530273,4.289590835571289,10.016650199890137,18.943302154541016
44,4,942,20.5,3.9584732055664062,10.195456504821777,19.5316219329834
44,4,943,9.600000381469727,4.512075424194336,10.29205322265625,19.869964599609375
44,4,944,8.199999809265137,4.652729034423828,10.10572624206543,19.55889129638672
44,4,945,4.900000095367432,3.774415969848633,10.074753761291504,18.561262130737305
44,4,946,4.800000190734863,4.194578170776367,9.934582710266113,18.915237426757812
44,4,947,13.699999809265137,3.8415088653564453,10.11274242401123,19.45528793334961
44,4,948,15.699999809265137,4.406251907348633,10.203006744384766,19.797170639038086
44,4,949,14.300000190734863,4.53411865234375,10.011841773986816,19.511823654174805
44,4,950,14.399999618530273,3.6583003997802734,9.998656272888184,18.4666748046875
44,4,951,13.199999809265137,4.099241256713867,9.865458488464355,18.860933303833008
44,4,952,12.800000190734863,3.7301387786865234,10.044282913208008,19.361928939819336
44,4,953,12.600000381469727,4.295736312866211,10.124258041381836,19.685577392578125
44,4,954,12.800000190734863,4.416315078735352,9.931615829467773,19.451438903808594
44,4,955,14.5,3.561023712158203,9.959657669067383,18.387405395507812
44,4,956,16.799999237060547,4.023092269897461,9.83377742767334,18.816850662231445
44,4,957,19.399999618530273,3.630939483642578,10.005834579467773,19.276823043823242
44,4,958,16.5,4.204830169677734,10.083409309387207,19.57771110534668
44,4,959,15.600000381469727,4.309558868408203,9.882659912109375,19.39537811279297
44,4,960,14.800000190734863,3.4916915893554688,9.94656753540039,18.27594566345215
44,4,961,14.199999809265137,3.9787235260009766,9.83369255065918,18.744014739990234
44,4,962,13.300000190734863,3.550222396850586,9.98667049407959,19.168182373046875
44,4,963,16.100000381469727,4.139949798583984,10.063745498657227,19.435049057006836
44,4,964,16.5,4.224359512329102,9.861089706420898,19.313556671142578
44,4,965,17.600000381469727,3.4684982299804688,9.978006362915039,18.15243911743164
44,4,966,14.300000190734863,3.9869766235351562,9.88437557220459,18.665081024169922
44,4,967,12.699999809265137,3.507364273071289,10.00599479675293,19.05325698852539
44,4,968,11.699999809265137,4.114727020263672,10.084916114807129,19.28978157043457
44,4,969,11.199999809265137,4.177156448364258,9.880056381225586,19.216445922851562
44,4,970,10.699999809265137,3.4549026489257812,10.03525447845459,18.04560661315918
44,4,971,11.199999809265137,4.010540008544922,9.965339660644531,18.602577209472656
44,4,972,15.399999618530273,3.468536376953125,10.04680061340332,18.960803985595703
44,4,973,17.299999237060547,4.098104476928711,10.136756896972656,19.179353713989258
44,4,974,15.800000190734863,4.134420394897461,9.921259880065918,19.129024505615234
44,4,975,5.0,3.451475143432617,10.103943824768066,17.961734771728516
44,4,976,2.4000000953674316,4.061985015869141,10.069025993347168,18.56373405456543
44,4,977,1.2999999523162842,3.4426803588867188,10.098947525024414,18.88674545288086
44,4,978,0.5,4.101118087768555,10.21295166015625,19.105213165283203
44,4,979,9.399999618530273,4.107379913330078,9.976375579833984,19.04341697692871
44,4,980,15.600000381469727,3.4596614837646484,10.187154769897461,17.88632583618164
44,4,981,16.600000381469727,4.113189697265625,10.179556846618652,18.520776748657227
44,4,982,14.300000190734863,3.4294700622558594,10.161710739135742,18.79340934753418
44,4,983,7.099999904632568,4.107154846191406,10.298054695129395,19.018814086914062
44,4,984,4.699999809265137,4.096309661865234,10.046422958374023,18.960853576660156
44,4,985,1.899999976158142,3.496082305908203,10.297406196594238,17.82965087890625
44,4,986,2.4000000953674316,4.195049285888672,10.314764976501465,18.514089584350586
44,4,987,8.300000190734863,3.4395923614501953,10.242950439453125,18.706390380859375
44,4,988,18.299999237060547,4.142614364624023,10.406111717224121,18.947437286376953
44,4,989,21.5,4.122098922729492,10.144552230834961,18.901081085205078
44,4,990,20.100000381469727,3.5283756256103516,10.409366607666016,17.79201889038086
44,4,991,9.800000190734863,4.289773941040039,10.457840919494629,18.52434539794922
44,4,992,7.199999809265137,3.463777542114258,10.33644962310791,18.64228057861328
44,4,993,3.5999999046325684,4.171356201171875,10.514568328857422,18.888469696044922
44,4,994,2.799999952316284,4.1604156494140625,10.251957893371582,18.85095977783203
44,4,995,13.5,3.5107955932617188,10.512476921081543,17.759075164794922
44,4,996,23.399999618530273,4.344810485839844,10.59907054901123,18.518478393554688
44,4,997,24.899999618530273,3.460369110107422,10.429337501525879,18.569629669189453
44,4,998,23.0,4.13829231262207,10.615279197692871,18.811946868896484
44,4,999,12.0,4.1544036865234375,10.351564407348633,18.77540397644043
44,14,850,17.100000381469727,15.704851150512695,20.456666946411133,24.981159210205078
44,14,851,20.600000381469727,15.39622974395752,19.600460052490234,25.468053817749023
44,14,852,22.600000381469727,15.797765731811523,20.061351776123047,25.845365524291992
44,14,853,22.399999618530273,15.27108383178711,19.884756088256836,26.145889282226562
44,14,854,21.700000762939453,15.742616653442383,20.322797775268555,26.67392349243164
