seed,station_local,time_index,truth,q05,q50,q95
44,4,0,-1.899999976158142,-4.191951751708984,5.768980026245117,13.49497127532959
44,4,1,-2.0999999046325684,-4.165149688720703,5.799097061157227,13.527449607849121
44,4,2,-1.899999976158142,-4.135688781738281,5.829229354858398,13.560125350952148
44,4,3,1.0,-4.105134963989258,5.859188079833984,13.592427253723145
44,4,4,-0.20000000298023224,-4.077568054199219,5.888677597045898,13.62405776977539
44,4,5,-0.4000000059604645,-6.800395965576172,2.148021697998047,10.930508613586426
44,4,6,-0.5,-6.519252777099609,1.2680492401123047,10.630155563354492
44,4,7,-5.5,-6.273561477661133,2.381450653076172,11.6823091506958
44,4,8,-5.599999904632568,-5.768220901489258,2.044525146484375,11.465485572814941
44,4,9,-4.300000190734863,-5.019319534301758,1.8599014282226562,11.342540740966797
44,4,10,-3.4000000953674316,-6.466144561767578,2.395315170288086,11.133231163024902
44,4,11,-0.4000000059604645,-6.221689224243164,1.526174545288086,10.832969665527344
44,4,12,1.7000000476837158,-6.051046371459961,2.594829559326172,11.850403785705566
44,4,13,0.8999999761581421,-5.474252700805664,2.282804489135742,11.677846908569336
44,4,14,0.699999988079071,-4.815317153930664,2.1021499633789062,11.552359580993652
44,4,15,0.30000001192092896,-6.158851623535156,2.654815673828125,11.3286771774292
44,4,16,0.0,-5.958780288696289,1.7976951599121094,11.0286283493042
44,4,17,0.0,-5.844327926635742,2.819406509399414,12.008393287658691
44,4,18,-0.10000000149011612,-5.275142669677734,2.5321178436279297,11.880656242370605
44,4,19,6.300000190734863,-4.599618911743164,2.3565235137939453,11.753113746643066
44,4,20,10.199999809265137,-5.843690872192383,2.932476043701172,11.506848335266113
44,4,21,12.0,-5.565738677978516,2.091817855834961,11.214077949523926
44,4,22,11.899999618530273,-5.551176071166992,3.063932418823242,12.155623435974121
44,4,23,0.30000001192092896,-4.978477478027344,2.796518325805664,12.063069343566895
44,4,24,-3.0999999046325684,-4.338901519775391,2.6281509399414062,11.94132137298584
44,4,25,-3.799999952316284,-5.490564346313477,3.23577880859375,11.70044994354248
44,4,26,-1.2999999523162842,-4.934637069702148,2.4177627563476562,11.432405471801758
44,4,27,9.199999809265137,-5.080657958984375,3.3354949951171875,12.318524360656738
44,4,28,12.199999809265137,-4.455116271972656,3.085023880004883,12.25717830657959
44,4,29,13.300000190734863,-4.0600433349609375,2.925983428955078,12.150809288024902
44,4,30,10.699999809265137,-4.977153778076172,3.5318222045898438,11.853906631469727
44,4,31,6.699999809265137,-4.244184494018555,2.7390995025634766,11.622904777526855
44,4,32,5.099999904632568,-4.42613410949707,3.604764938354492,12.452239990234375
44,4,33,6.199999809265137,-3.917936325073242,3.3627490997314453,12.41484260559082
44,4,34,8.5,-3.809175491333008,3.220094680786133,12.334527969360352
44,4,35,10.899999618530273,-3.890779495239258,3.832143783569336,11.99655818939209
44,4,36,16.100000381469727,-3.275259017944336,3.0555992126464844,11.796432495117188
44,4,37,15.899999618530273,-3.5243606567382812,3.875598907470703,12.573174476623535
44,4,38,11.5,-3.148160934448242,3.636096954345703,12.55643081665039
44,4,39,5.5,-3.0294551849365234,3.5142459869384766,12.508589744567871
44,4,40,4.300000190734863,-3.302999496459961,4.142133712768555,12.130122184753418
44,4,41,2.700000047683716,-3.1876869201660156,3.369077682495117,11.956072807312012
44,4,42,3.299999952316284,-3.4368934631347656,4.150659561157227,12.677572250366211
44,4,43,5.099999904632568,-3.2842750549316406,3.913351058959961,12.684469223022461
44,4,44,4.900000095367432,-2.846954345703125,3.8020687103271484,12.657119750976562
44,4,45,7.300000190734863,-3.6722145080566406,4.475778579711914,12.257616996765137
44,4,46,4.699999809265137,-3.748424530029297,3.7160720825195312,12.121569633483887
