seed,station_local,time_index,truth,q05,q50,q95
41,0,850,10.399999618530273,13.416135787963867,22.50694465637207,30.310606002807617
41,0,851,13.5,13.382413864135742,22.475004196166992,30.27179718017578
41,0,852,23.600000381469727,13.3480863571167,22.4424991607666,30.23247528076172
41,0,853,24.399999618530273,13.313148498535156,22.409420013427734,30.19264793395996
41,0,854,22.299999237060547,13.27759075164795,22.375762939453125,30.152915954589844
41,0,855,15.100000381469727,13.24140453338623,22.34151268005371,30.11264991760254
41,0,856,11.899999618530273,13.204586029052734,22.306669235229492,30.071720123291016
41,0,857,11.300000190734863,13.167147636413574,22.271240234375,30.02983283996582
41,0,858,10.699999809265137,13.129082679748535,22.23522186279297,29.98741340637207
41,0,859,14.899999618530273,13.089851379394531,22.198070526123047,29.94437026977539
41,0,860,24.100000381469727,13.048201560974121,22.158536911010742,29.899808883666992
41,0,861,26.700000762939453,13.006566047668457,22.119050979614258,29.85538101196289
41,0,862,23.899999618530273,12.964879989624023,22.079601287841797,29.81108283996582
41,0,863,15.300000190734863,12.921730995178223,22.0388126373291,29.7655029296875
41,0,864,13.399999618530273,12.877289772033691,21.996761322021484,29.718856811523438
41,0,865,12.300000190734863,12.832253456115723,21.954143524169922,29.671762466430664
41,0,866,13.199999809265137,12.786563873291016,21.910903930664062,29.6241397857666
41,0,867,19.899999618530273,12.739784240722656,21.866464614868164,29.57514762878418
41,0,868,24.600000381469727,12.690603256225586,21.81963348388672,29.523773193359375
41,0,869,27.700000762939453,12.640109062194824,21.7714786529541,29.47117805480957
41,0,870,24.200000762939453,12.589818954467773,21.72320556640625,29.418567657470703
41,0,871,15.600000381469727,12.539618492126465,21.674942016601562,29.366071701049805
41,0,872,12.5,12.489494323730469,21.62677574157715,29.31378173828125
41,0,873,11.199999809265137,12.438674926757812,21.57793426513672,29.260910034179688
41,0,874,10.800000190734863,12.384174346923828,21.525432586669922,29.204212188720703
41,0,875,16.200000762939453,12.330307960510254,21.473752975463867,29.148391723632812
41,0,876,24.899999618530273,12.275612831115723,21.4212646484375,29.091819763183594
41,0,877,27.5,12.221339225769043,21.369218826293945,29.03583526611328
41,0,878,24.700000762939453,12.168184280395508,21.318309783935547,28.981130599975586
41,0,879,17.100000381469727,12.115466117858887,21.267845153808594,28.927017211914062
41,0,880,13.600000381469727,12.062911987304688,21.21732521057129,28.872997283935547
41,0,881,12.399999618530273,12.010223388671875,21.166664123535156,28.818740844726562
41,0,882,12.199999809265137,11.957792282104492,21.116275787353516,28.764375686645508
41,0,883,17.899999618530273,11.905619621276855,21.0661563873291,28.71042823791504
41,0,884,24.399999618530273,11.853079795837402,21.015684127807617,28.656368255615234
41,0,885,20.100000381469727,11.80044174194336,20.96518898010254,28.60248565673828
41,0,886,22.899999618530273,11.746857643127441,20.913768768310547,28.547832489013672
41,0,887,18.0,11.691861152648926,20.860944747924805,28.491933822631836
41,0,888,15.899999618530273,11.636506080627441,20.807767868041992,28.43592071533203
41,0,889,15.300000190734863,11.5750150680542,20.74846649169922,28.374217987060547
41,0,890,15.899999618530273,11.513138771057129,20.688785552978516,28.31229591369629
41,0,891,18.100000381469727,11.45080852508545,20.6286563873291,28.249923706054688
