seed,station_local,time_index,truth,q05,q50,q95
41,2,850,11.300000190734863,14.692940711975098,24.063066482543945,31.248876571655273
41,2,851,16.100000381469727,14.663087844848633,24.035072326660156,31.212526321411133
41,2,852,22.799999237060547,14.63293743133545,24.00680923461914,31.175918579101562
41,2,853,24.799999237060547,14.601265907287598,23.97705078125,31.13755989074707
41,2,854,23.0,14.568836212158203,23.94655990600586,31.09835433959961
41,2,855,15.399999618530273,14.53546142578125,23.915151596069336,31.058250427246094
41,2,856,12.600000381469727,14.501566886901855,23.88324546813965,31.017675399780273
41,2,857,12.300000190734863,14.467305183410645,23.850996017456055,30.976783752441406
41,2,858,12.899999618530273,14.433650016784668,23.819345474243164,30.936519622802734
41,2,859,16.399999618530273,14.398462295532227,23.786174774169922,30.8947696685791
41,2,860,22.600000381469727,14.362483978271484,23.752239227294922,30.8522891998291
41,2,861,25.299999237060547,14.326618194580078,23.7183895111084,30.809932708740234
41,2,862,23.399999618530273,14.290775299072266,23.684579849243164,30.767656326293945
41,2,863,15.199999809265137,14.254440307617188,23.650367736816406,30.72502326965332
41,2,864,13.899999618530273,14.217659950256348,23.61575698852539,30.682037353515625
41,2,865,13.699999809265137,14.179520606994629,23.57979965209961,30.6374568939209
41,2,866,13.899999618530273,14.140877723693848,23.543354034423828,30.59234619140625
41,2,867,19.899999618530273,14.101862907409668,23.506547927856445,30.546932220458984
41,2,868,25.399999618530273,14.062889099121094,23.46980857849121,30.501646041870117
41,2,869,26.299999237060547,14.022905349731445,23.43206787109375,30.45542335510254
41,2,870,19.700000762939453,13.982548713684082,23.393962860107422,30.40890121459961
41,2,871,17.0,13.943390846252441,23.35706329345703,30.363656997680664
41,2,872,15.5,13.904312133789062,23.320249557495117,30.318571090698242
41,2,873,13.600000381469727,13.86617660522461,23.284547805786133,30.274751663208008
41,2,874,13.100000381469727,13.827259063720703,23.24807357788086,30.2303409576416
41,2,875,17.299999237060547,13.788223266601562,23.211484909057617,30.185943603515625
41,2,876,25.200000762939453,13.747809410095215,23.173521041870117,30.140262603759766
41,2,877,26.899999618530273,13.704834938049316,23.13300323486328,30.092117309570312
41,2,878,24.5,13.661114692687988,23.091856002807617,30.043428421020508
41,2,879,17.0,13.617135047912598,23.051015853881836,29.99493980407715
41,2,880,14.5,13.572644233703613,23.009662628173828,29.946043014526367
41,2,881,13.100000381469727,13.526512145996094,22.966665267944336,29.895763397216797
41,2,882,13.100000381469727,13.478635787963867,22.921911239624023,29.84387969970703
41,2,883,17.700000762939453,13.430317878723145,22.876811981201172,29.7917537689209
41,2,884,26.0,13.381562232971191,22.831377029418945,29.739397048950195
41,2,885,27.0,13.330904006958008,22.784046173095703,29.685253143310547
41,2,886,24.399999618530273,13.28014850616455,22.73661231994629,29.631118774414062
41,2,887,19.0,13.227852821350098,22.687631607055664,29.575288772583008
41,2,888,18.200000762939453,13.175230026245117,22.638315200805664,29.51902198791504
41,2,889,17.600000381469727,13.122387886047363,22.588768005371094,29.462440490722656
41,2,890,17.700000762939453,13.069334030151367,22.538997650146484,29.4052734375
41,2,891,21.299999237060547,13.016083717346191,22.489017486572266,29.347984313964844
41,2,892,24.600000381469727,12.96176528930664,22.43795394897461,29.28851890563965
41,2,893,24.799999237060547,12.906599998474121,22.386024475097656,29.22799301147461
41,2,894,22.700000762939453,12.851218223571777,22.333850860595703,29.167316436767578
41,2,895,20.899999618530273,12.795371055603027,22.28121566772461,29.106277465820312
41,2,896,18.5,12.737874031066895,22.226932525634766,29.043689727783203
41,2,897,16.600000381469727,12.679916381835938,22.17216682434082,28.9807186126709
41,2,898,16.5,12.622446060180664,22.11786460876465,28.91831398010254
41,2,899,20.200000762939453,12.566018104553223,22.064579010009766,28.857032775878906
41,2,900,22.200000762939453,12.510404586791992,22.012081146240234,28.796611785888672
41,2,901,22.899999618530273,12.456890106201172,21.961658477783203,28.738252639770508
41,2,902,22.200000762939453,12.401857376098633,21.909685134887695,28.678451538085938
41,2,903,20.0,12.344568252563477,21.85543441772461,28.614864349365234
41,2,904,19.899999618530273,12.288171768188477,21.802043914794922,28.55190658569336
41,2,905,19.799999237060547,12.232069969177246,21.748987197875977,28.48940658569336
41,2,906,19.899999618530273,12.175806999206543,21.69572639465332,28.427711486816406
41,2,907,20.5,12.119463920593262,21.642236709594727,28.366262435913086
41,2,908,22.899999618530273,12.063305854797363,21.588836669921875,28.30520248413086
41,2,909,24.299999237060547,12.008020401000977,21.536239624023438,28.245450973510742
41,2,910,21.0,11.95295524597168,21.483814239501953,28.18653106689453
41,2,911,17.600000381469727,11.89844799041748,21.431774139404297,28.128204345703125
41,2,912,15.899999618530273,11.845490455627441,21.381235122680664,28.071657180786133
41,2,913,15.100000381469727,11.79287052154541,21.33098793029785,28.015541076660156
41,2,914,15.600000381469727,11.740560531616211,21.2810001373291,27.959823608398438
41,2,915,16.799999237060547,11.68814754486084,21.23086166381836,27.904069900512695
41,2,916,21.600000381469727,11.63488483428955,21.179824829101562,27.847578048706055
41,2,917,22.700000762939453,11.581875801086426,21.128990173339844,27.79144859313965
41,2,918,21.200000762939453,11.529576301574707,21.078811645507812,27.736129760742188
41,2,919,16.399999618530273,11.477056503295898,21.028362274169922,27.680789947509766
41,2,920,14.699999809265137,11.42092514038086,20.9742488861084,27.621885299682617
41,2,921,13.5,11.359570503234863,20.914928436279297,27.557750701904297
41,2,922,14.0,11.298469543457031,20.855785369873047,27.494110107421875
41,2,923,17.100000381469727,11.238158226013184,20.797367095947266,27.43149185180664
41,2,924,22.5,11.18091106414795,20.741943359375,27.371959686279297
41,2,925,25.100000381469727,11.125483512878418,20.688262939453125,27.3143310546875
41,2,926,20.700000762939453,11.072480201721191,20.636947631835938,27.25861358642578
41,2,927,17.399999618530273,11.0217866897583,20.587879180908203,27.204660415649414
41,2,928,15.100000381469727,10.972639083862305,20.540042877197266,27.15205955505371
41,2,929,14.699999809265137,10.922228813171387,20.490737915039062,27.098106384277344
41,2,930,14.199999809265137,10.87420654296875,20.443777084350586,27.046619415283203
41,2,931,18.399999618530273,10.829432487487793,20.400001525878906,26.99846649169922
41,2,932,24.200000762939453,10.785213470458984,20.356712341308594,26.95134925842285
41,2,933,24.5,10.741582870483398,20.31394386291504,26.905025482177734
41,2,934,21.299999237060547,10.698525428771973,20.271678924560547,26.859294891357422
41,2,935,17.399999618530273,10.656167984008789,20.23004150390625,26.814228057861328
41,2,936,14.100000381469727,10.61334228515625,20.1878662109375,26.76873207092285
41,2,937,12.100000381469727,10.570549011230469,20.14557647705078,26.723234176635742
41,2,938,11.0,10.527071952819824,20.1021671295166,26.6767520904541
41,2,939,19.299999237060547,10.483431816101074,20.05840301513672,26.630294799804688
41,2,940,22.399999618530273,10.441028594970703,20.01580047607422,26.58531951904297
41,2,941,24.799999237060547,10.399724006652832,19.97421646118164,26.541654586791992
41,2,942,21.399999618530273,10.359198570251465,19.93327522277832,26.49952507019043
41,2,943,15.899999618530273,10.321080207824707,19.894638061523438,26.46010398864746
41,2,944,12.5,10.285202026367188,19.858312606811523,26.423168182373047
41,2,945,11.0,10.249348640441895,19.82185935974121,26.386152267456055
41,2,946,11.199999809265137,10.214884757995605,19.78665542602539,26.350278854370117
41,2,947,17.5,10.179813385009766,19.751028060913086,26.314180374145508
41,2,948,17.299999237060547,10.1459379196167,19.716571807861328,26.2794132232666
41,2,949,15.899999618530273,10.112558364868164,19.682537078857422,26.2441349029541
41,2,950,16.0,10.078975677490234,19.64824867248535,26.207977294921875
41,2,951,15.600000381469727,10.047015190124512,19.614839553833008,26.172813415527344
41,2,952,15.800000190734863,10.016474723815918,19.582355499267578,26.138671875
41,2,953,15.600000381469727,9.986576080322266,19.55042839050293,26.10521697998047
41,2,954,15.300000190734863,9.95667552947998,19.518585205078125,26.072093963623047
41,2,955,16.5,9.927722930908203,19.48772430419922,26.040136337280273
41,2,956,20.5,9.898782730102539,19.45677947998047,26.008169174194336
41,2,957,22.5,9.867744445800781,19.423608779907227,25.972997665405273
41,2,958,17.100000381469727,9.83757495880127,19.391138076782227,25.937820434570312
41,2,959,16.899999618530273,9.808195114135742,19.359390258789062,25.902912139892578
41,2,960,16.200000762939453,9.780357360839844,19.329105377197266,25.869905471801758
41,2,961,15.800000190734863,9.753844261169434,19.30006980895996,25.83864974975586
41,2,962,15.899999618530273,9.728469848632812,19.27227783203125,25.809051513671875
41,2,963,17.5,9.703370094299316,19.24495506286621,25.780019760131836
41,2,964,18.5,9.67837142944336,19.217607498168945,25.75066566467285
41,2,965,18.600000381469727,9.652987480163574,19.189594268798828,25.71999168395996
41,2,966,18.700000762939453,9.626622200012207,19.160539627075195,25.68810272216797
41,2,967,16.899999618530273,9.601195335388184,19.13228988647461,25.656822204589844
41,2,968,15.100000381469727,9.576587677001953,19.104633331298828,25.625797271728516
41,2,969,13.800000190734863,9.552621841430664,19.077579498291016,25.595287322998047
41,2,970,13.100000381469727,9.528875350952148,19.051158905029297,25.565345764160156
41,2,971,14.399999618530273,9.508264541625977,19.027816772460938,25.537479400634766
41,2,972,17.799999237060547,9.488428115844727,19.005107879638672,25.51024627685547
41,2,973,19.399999618530273,9.469812393188477,18.983327865600586,25.483535766601562
41,2,974,17.0,9.452392578125,18.962688446044922,25.457937240600586
41,2,975,10.199999809265137,9.435493469238281,18.942546844482422,25.43269157409668
41,2,976,7.0,9.41970157623291,18.92353630065918,25.408279418945312
41,2,977,7.800000190734863,9.40473747253418,18.905338287353516,25.384916305541992
41,2,978,7.900000095367432,9.390581130981445,18.887908935546875,25.362346649169922
41,2,979,10.199999809265137,9.376726150512695,18.870803833007812,25.33962059020996
41,2,980,11.699999809265137,9.362664222717285,18.853004455566406,25.315635681152344
41,2,981,12.800000190734863,9.34985637664795,18.83625602722168,25.29261589050293
41,2,982,12.699999809265137,9.338613510131836,18.820940017700195,25.270904541015625
41,2,983,9.300000190734863,9.328176498413086,18.806177139282227,25.24925422668457
41,2,984,7.199999809265137,9.318684577941895,18.79219627380371,25.228008270263672
41,2,985,5.5,9.30913257598877,18.77813148498535,25.206514358520508
41,2,986,5.099999904632568,9.300087928771973,18.76455307006836,25.185455322265625
41,2,987,12.199999809265137,9.292768478393555,18.752681732177734,25.1656551361084
41,2,988,19.399999618530273,9.28559684753418,18.740943908691406,25.145933151245117
41,2,989,22.100000381469727,9.278860092163086,18.729595184326172,25.126911163330078
41,2,990,19.700000762939453,9.273419380187988,18.719545364379883,25.109397888183594
41,2,991,11.899999618530273,9.268707275390625,18.710235595703125,25.0926513671875
41,2,992,9.699999809265137,9.259761810302734,18.696735382080078,25.071788787841797
41,2,993,8.0,9.250473022460938,18.682912826538086,25.05109977722168
41,2,994,8.300000190734863,9.241432189941406,18.669340133666992,25.03107452392578
41,2,995,16.399999618530273,9.233413696289062,18.656002044677734,25.011484146118164
41,2,996,24.5,9.225821495056152,18.642980575561523,24.992265701293945
41,2,997,27.299999237060547,9.218733787536621,18.630512237548828,24.973827362060547
41,2,998,22.899999618530273,9.211404800415039,18.617830276489258,24.9549560546875
41,2,999,15.199999809265137,9.203983306884766,18.605310440063477,24.936126708984375
41,6,850,12.399999618530273,15.231395721435547,24.644914627075195,31.415225982666016
41,6,851,19.299999237060547,15.202144622802734,24.618040084838867,31.37963104248047
