seed,station_local,time_index,truth,q05,q50,q95
41,0,850,10.399999618530273,21.811969757080078,21.811969757080078,21.811969757080078
41,0,851,13.5,21.800769805908203,21.800769805908203,21.800769805908203
41,0,852,23.600000381469727,21.784469604492188,21.784469604492188,21.784469604492188
41,0,853,24.399999618530273,21.765766143798828,21.765766143798828,21.765766143798828
41,0,854,22.299999237060547,21.746259689331055,21.746259689331055,21.746259689331055
41,0,855,15.100000381469727,21.72539520263672,21.72539520263672,21.72539520263672
41,0,856,11.899999618530273,21.702640533447266,21.702640533447266,21.702640533447266
41,0,857,11.300000190734863,21.679370880126953,21.679370880126953,21.679370880126953
41,0,858,10.699999809265137,21.65675163269043,21.65675163269043,21.65675163269043
41,0,859,14.899999618530273,21.634450912475586,21.634450912475586,21.634450912475586
41,0,860,24.100000381469727,21.611743927001953,21.611743927001953,21.611743927001953
41,0,861,26.700000762939453,21.588293075561523,21.588293075561523,21.588293075561523
41,0,862,23.899999618530273,21.567386627197266,21.567386627197266,21.567386627197266
41,0,863,15.300000190734863,21.54863166809082,21.54863166809082,21.54863166809082
41,0,864,13.399999618530273,21.526708602905273,21.526708602905273,21.526708602905273
41,0,865,12.300000190734863,21.50411033630371,21.50411033630371,21.50411033630371
41,0,866,13.199999809265137,21.4793701171875,21.4793701171875,21.4793701171875
41,0,867,19.899999618530273,21.452899932861328,21.452899932861328,21.452899932861328
41,0,868,24.600000381469727,21.42626953125,21.42626953125,21.42626953125
41,0,869,27.700000762939453,21.399486541748047,21.399486541748047,21.399486541748047
41,0,870,24.200000762939453,21.37255096435547,21.37255096435547,21.37255096435547
41,0,871,15.600000381469727,21.345930099487305,21.345930099487305,21.345930099487305
41,0,872,12.5,21.319149017333984,21.319149017333984,21.319149017333984
41,0,873,11.199999809265137,21.292203903198242,21.292203903198242,21.292203903198242
41,0,874,10.800000190734863,21.26723861694336,21.26723861694336,21.26723861694336
41,0,875,16.200000762939453,21.24168586730957,21.24168586730957,21.24168586730957
41,0,876,24.899999618530273,21.215208053588867,21.215208053588867,21.215208053588867
