seed,station_local,time_index,truth,q05,q50,q95
41,2,850,11.300000190734863,7.703845977783203,14.151498794555664,22.45844268798828
41,2,851,16.100000381469727,7.276917457580566,13.914225578308105,21.842185974121094
41,2,852,22.799999237060547,7.921895980834961,14.548393249511719,21.57974624633789
41,2,853,24.799999237060547,7.990496635437012,14.784143447875977,22.71183204650879
41,2,854,23.0,7.503384590148926,14.18348217010498,21.986860275268555
41,2,855,15.399999618530273,7.614751815795898,14.064749717712402,22.371673583984375
41,2,856,12.600000381469727,7.188775062561035,13.826959609985352,21.7534122467041
41,2,857,12.300000190734863,7.822478294372559,14.450912475585938,21.480085372924805
41,2,858,12.899999618530273,7.8811798095703125,14.677152633666992,22.602012634277344
41,2,859,16.399999618530273,7.410202980041504,14.091290473937988,21.893762588500977
41,2,860,22.600000381469727,7.5167131423950195,13.969039916992188,22.27546501159668
41,2,861,25.299999237060547,7.094842910766602,13.733770370483398,21.65886688232422
41,2,862,23.399999618530273,7.717914581298828,14.348238945007324,21.375192642211914
41,2,863,15.199999809265137,7.773077011108398,14.571516036987305,22.493364334106445
41,2,864,13.899999618530273,7.31263542175293,13.99461841583252,21.796321868896484
41,2,865,13.699999809265137,7.41934871673584,13.874077796936035,22.179542541503906
41,2,866,13.899999618530273,6.9949951171875,13.634828567504883,21.558441162109375
41,2,867,19.899999618530273,7.608025550842285,14.240171432495117,21.264860153198242
41,2,868,25.399999618530273,7.669639587402344,14.470580101013184,22.38901138305664
41,2,869,26.299999237060547,7.2147216796875,13.897604942321777,21.698360443115234
41,2,870,19.700000762939453,7.32359504699707,13.780717849731445,22.084707260131836
41,2,871,17.0,6.9029388427734375,13.543789863586426,21.465679168701172
41,2,872,15.5,7.499250411987305,14.13317584991455,21.15581703186035
41,2,873,13.600000381469727,7.575614929199219,14.378859519958496,22.29411506652832
41,2,874,13.100000381469727,7.126866340637207,13.81072998046875,21.61055564880371
41,2,875,17.299999237060547,7.215624809265137,13.67492961883545,21.97679901123047
41,2,876,25.200000762939453,6.796470642089844,13.438389778137207,21.3583984375
41,2,877,26.899999618530273,7.37735652923584,14.013063430786133,21.033706665039062
41,2,878,24.5,7.472360610961914,14.277835845947266,22.18950843811035
41,2,879,17.0,7.0281524658203125,13.713166236877441,21.511966705322266
41,2,880,14.5,7.1096391677856445,13.570905685424805,21.869979858398438
41,2,881,13.100000381469727,6.686651229858398,13.329819679260254,21.24751091003418
41,2,882,13.100000381469727,7.259199142456055,13.896552085876465,20.914831161499023
41,2,883,17.700000762939453,7.376709938049316,14.184218406677246,22.092172622680664
41,2,884,26.0,6.9296112060546875,13.615629196166992,21.413408279418945
41,2,885,27.0,7.021215438842773,13.484254837036133,21.78018569946289
41,2,886,24.399999618530273,6.602317810058594,13.246581077575684,21.161779403686523
41,2,887,19.0,7.16072940826416,13.799393653869629,20.815187454223633
41,2,888,18.200000762939453,7.30329704284668,14.112525939941406,22.016633987426758
41,2,889,17.600000381469727,6.853973388671875,13.541053771972656,21.33769416809082
41,2,890,17.700000762939453,6.93414306640625,13.39897346496582,21.691587448120117
41,2,891,21.299999237060547,6.5189208984375,13.164128303527832,21.076719284057617
41,2,892,24.600000381469727,7.074855804443359,13.714884757995605,20.727998733520508
41,2,893,24.799999237060547,7.235300064086914,14.0460844039917,21.94602394104004
41,2,894,22.700000762939453,6.7794189453125,13.467500686645508,21.26274299621582
41,2,895,20.899999618530273,6.852500915527344,13.319159507751465,21.60807228088379
41,2,896,18.5,6.4429473876953125,13.089258193969727,20.99911880493164
41,2,897,16.600000381469727,6.997753143310547,13.639171600341797,20.649595260620117
41,2,898,16.5,7.171775817871094,13.984100341796875,21.879741668701172
41,2,899,20.200000762939453,6.71197509765625,13.401216506958008,21.194583892822266
41,2,900,22.200000762939453,6.778799057006836,13.247289657592773,21.532760620117188
41,2,901,22.899999618530273,6.370901107788086,13.018327713012695,20.92548370361328
41,2,902,22.200000762939453,6.923009872436523,13.565815925598145,20.573867797851562
41,2,903,20.0,7.11181640625,13.925586700439453,21.817094802856445
41,2,904,19.899999618530273,6.652994155883789,13.343501091003418,21.13494300842285
41,2,905,19.799999237060547,6.710466384887695,13.18082332611084,21.463010787963867
41,2,906,19.899999618530273,6.300210952758789,12.9487886428833,20.853145599365234
41,2,907,20.5,6.8475799560546875,13.491767883300781,20.49774932861328
41,2,908,22.899999618530273,7.0545654296875,13.869805335998535,21.757354736328125
41,2,909,24.299999237060547,6.601142883300781,13.2930269241333,21.082965850830078
41,2,910,21.0,6.645471572875977,13.117440223693848,21.396902084350586
41,2,911,17.600000381469727,6.230201721191406,12.87986946105957,20.781972885131836
41,2,912,15.899999618530273,6.775846481323242,13.421219825744629,20.425352096557617
41,2,913,15.100000381469727,6.993871688842773,13.810463905334473,21.694637298583984
41,2,914,15.600000381469727,6.554576873779297,13.24795913696289,21.036808013916016
41,2,915,16.799999237060547,6.587833404541016,13.06109619140625,21.33838653564453
41,2,916,21.600000381469727,6.16600227355957,12.816637992858887,20.717050552368164
41,2,917,22.700000762939453,6.712165832519531,13.35844612121582,20.361177444458008
41,2,918,21.200000762939453,6.93675422668457,13.754448890686035,21.635873794555664
41,2,919,16.399999618530273,6.5127716064453125,13.207503318786621,20.99546241760254
41,2,920,14.699999809265137,6.550891876220703,13.025225639343262,21.301088333129883
41,2,921,13.5,6.120615005493164,12.771889686584473,20.671184539794922
41,2,922,14.0,6.670845031738281,13.317736625671387,20.319480895996094
41,2,923,17.100000381469727,6.89793586730957,13.71654987335205,21.59612274169922
41,2,924,22.5,6.485284805297852,13.181078910827637,20.968338012695312
41,2,925,25.100000381469727,6.532062530517578,13.00725269317627,21.282604217529297
41,2,926,20.700000762939453,6.093465805053711,12.744953155517578,20.643800735473633
41,2,927,17.399999618530273,6.651615142822266,13.298893928527832,20.300395965576172
41,2,928,15.100000381469727,6.875581741333008,13.694818496704102,21.573686599731445
41,2,929,14.699999809265137,6.472042083740234,13.168591499328613,20.955482482910156
41,2,930,14.199999809265137,6.527519226074219,13.003558158874512,21.27912139892578
41,2,931,18.399999618530273,6.077581405639648,12.72916030883789,20.627981185913086
41,2,932,24.200000762939453,6.644279479980469,13.291849136352539,20.293682098388672
41,2,933,24.5,6.862743377685547,13.682378768920898,21.561269760131836
41,2,934,21.299999237060547,6.468221664428711,13.165350914001465,20.9521427154541
41,2,935,17.399999618530273,6.532892227172852,13.009565353393555,21.2857666015625
41,2,936,14.100000381469727,6.072286605834961,12.723723411560059,20.622859954833984
41,2,937,12.100000381469727,6.6469573974609375,13.294639587402344,20.29709815979004
41,2,938,11.0,6.859319686889648,13.679234504699707,21.558767318725586
41,2,939,19.299999237060547,6.471141815185547,13.168634414672852,20.95554542541504
41,2,940,22.399999618530273,6.547338485717773,13.024445533752441,21.301908493041992
41,2,941,24.799999237060547,6.076471328735352,12.727561950683594,20.627532958984375
41,2,942,21.399999618530273,6.66328239440918,13.310815811157227,20.314401626586914
41,2,943,15.899999618530273,6.86851692199707,13.688301086425781,21.56924819946289
41,2,944,12.5,6.4797515869140625,13.177412986755371,20.96465301513672
41,2,945,11.0,6.561363220214844,13.038605690002441,21.31793975830078
41,2,946,11.199999809265137,6.082386016845703,12.732901573181152,20.634258270263672
41,2,947,17.5,6.684492111206055,13.33160400390625,20.33672332763672
41,2,948,17.299999237060547,6.880529403686523,13.6998291015625,21.582841873168945
41,2,949,15.899999618530273,6.485921859741211,13.183622360229492,20.971492767333984
41,2,950,16.0,6.57618522644043,13.053248405456543,21.334697723388672
41,2,951,15.600000381469727,6.09040641784668,12.7402925491333,20.643232345581055
41,2,952,15.800000190734863,6.706750869750977,13.353317260742188,20.360057830810547
41,2,953,15.600000381469727,6.895181655883789,13.713778495788574,21.59920883178711
41,2,954,15.300000190734863,6.49102783203125,13.188665390014648,20.977266311645508
41,2,955,16.5,6.600719451904297,13.077311515808105,21.36132049560547
41,2,956,20.5,6.107980728149414,12.757073402404785,20.661903381347656
41,2,957,22.5,6.736150741577148,13.38206958770752,20.390636444091797
41,2,958,17.100000381469727,6.918058395385742,13.73570442199707,21.624006271362305
41,2,959,16.899999618530273,6.503246307373047,13.200703620910645,20.990249633789062
41,2,960,16.200000762939453,6.623565673828125,13.099390983581543,21.38594627380371
41,2,961,15.800000190734863,6.125276565551758,12.773589134216309,20.680418014526367
41,2,962,15.899999618530273,6.763998031616211,13.409314155578613,20.419734954833984
41,2,963,17.5,6.941648483276367,13.758190155029297,21.649436950683594
41,2,964,18.5,6.515369415283203,13.212662696838379,21.003280639648438
41,2,965,18.600000381469727,6.648845672607422,13.123745918273926,21.413150787353516
41,2,966,18.700000762939453,6.142988204956055,12.790533065795898,20.699430465698242
41,2,967,16.899999618530273,6.792995452880859,13.437629699707031,20.449922561645508
41,2,968,15.100000381469727,6.9673919677734375,13.782735824584961,21.67702865600586
41,2,969,13.800000190734863,6.531412124633789,13.228456497192383,21.020349502563477
41,2,970,13.100000381469727,6.673030853271484,13.146842956542969,21.439117431640625
41,2,971,14.399999618530273,6.161045074462891,12.807971954345703,20.7189998626709
41,2,972,17.799999237060547,6.819276809692383,13.463090896606445,20.477144241333008
41,2,973,19.399999618530273,6.991039276123047,13.80504322052002,21.702529907226562
41,2,974,17.0,6.548166275024414,13.244921684265137,21.038013458251953
41,2,975,10.199999809265137,6.692485809326172,13.165159225463867,21.460025787353516
41,2,976,7.0,6.176353454589844,12.822653770446777,20.735801696777344
41,2,977,7.800000190734863,6.840494155883789,13.483535766601562,20.49934196472168
41,2,978,7.900000095367432,7.0106353759765625,13.82343864440918,21.723926544189453
41,2,979,10.199999809265137,6.564311981201172,13.260886192321777,21.05503273010254
41,2,980,11.699999809265137,6.7106781005859375,13.182007789611816,21.479211807250977
41,2,981,12.800000190734863,6.192119598388672,12.837706565856934,20.7528018951416
41,2,982,12.699999809265137,6.862573623657227,13.504870414733887,20.52243995666504
41,2,983,9.300000190734863,7.0303955078125,13.841983795166016,21.74526023864746
41,2,984,7.199999809265137,6.581155776977539,13.27735710144043,21.0725040435791
41,2,985,5.5,6.737199783325195,13.207133293151855,21.506322860717773
41,2,986,5.099999904632568,6.211282730102539,12.856169700622559,20.773061752319336
41,2,987,12.199999809265137,6.889320373535156,13.530874252319336,20.550106048583984
41,2,988,19.399999618530273,7.057550430297852,13.867895126342773,21.77387046813965
41,2,989,22.100000381469727,6.603206634521484,13.29889965057373,21.095001220703125
