seed,station_local,time_index,truth,q05,q50,q95
45,0,850,7.699999809265137,11.054441452026367,17.673534393310547,24.059545516967773
45,0,851,14.0,9.85539436340332,16.387435913085938,22.913164138793945
45,0,852,22.899999618530273,9.743064880371094,16.206758499145508,22.614696502685547
45,0,853,25.0,9.013463020324707,15.302692413330078,21.882713317871094
45,0,854,23.100000381469727,9.247066497802734,15.577098846435547,22.1771183013916
45,0,855,13.0,10.82502555847168,17.449403762817383,23.827556610107422
45,0,856,9.100000381469727,9.64013671875,16.176666259765625,22.690696716308594
45,0,857,8.0,9.51738166809082,15.983790397644043,22.38589859008789
45,0,858,8.399999618530273,8.755011558532715,15.044912338256836,21.614877700805664
45,0,859,14.800000190734863,8.997750282287598,15.330888748168945,21.92314338684082
45,0,860,24.399999618530273,10.614545822143555,17.243497848510742,23.61621856689453
45,0,861,24.5,9.445292472839355,15.985573768615723,22.491744995117188
45,0,862,23.399999618530273,9.311707496643066,15.780279159545898,22.178300857543945
45,0,863,13.100000381469727,8.517995834350586,14.8084077835083,21.371511459350586
45,0,864,8.899999618530273,8.77216911315918,15.107450485229492,21.693931579589844
45,0,865,8.0,10.427986145019531,17.061004638671875,23.42972183227539
45,0,866,10.199999809265137,9.274399757385254,15.818170547485352,22.32056427001953
45,0,867,15.699999809265137,9.130480766296387,15.600944519042969,21.99531364440918
45,0,868,24.700000762939453,8.30897045135498,14.599671363830566,21.158222198486328
45,0,869,25.200000762939453,8.571742057800293,14.90881061553955,21.491920471191406
45,0,870,25.899999618530273,10.260403633117676,16.896730422973633,23.262544631958008
45,0,871,13.600000381469727,9.124825477600098,15.671529769897461,22.171594619750977
45,0,872,10.0,8.968978881835938,15.441092491149902,21.832595825195312
45,0,873,8.100000381469727,8.122751235961914,14.413509368896484,20.968219757080078
45,0,874,7.900000095367432,8.392908096313477,14.730998992919922,21.312206268310547
45,0,875,17.600000381469727,10.108682632446289,16.747692108154297,23.11035919189453
45,0,876,26.200000762939453,8.992453575134277,15.541637420654297,22.03887939453125
45,0,877,28.100000381469727,8.824872016906738,15.298297882080078,21.686594009399414
45,0,878,26.5,7.957357406616211,14.248101234436035,20.797821044921875
45,0,879,14.899999618530273,8.23532772064209,14.574142456054688,21.15395164489746
45,0,880,10.100000381469727,9.978261947631836,16.619184494018555,22.978717803955078
45,0,881,7.900000095367432,8.877904891967773,15.429239273071289,21.92349624633789
45,0,882,9.399999618530273,8.700472831726074,15.174764633178711,21.559541702270508
45,0,883,21.0,7.817469596862793,14.107903480529785,20.651899337768555
45,0,884,25.399999618530273,8.10045051574707,14.439413070678711,21.01845359802246
45,0,885,20.0,9.861123085021973,16.50369644165039,22.859359741210938
45,0,886,21.600000381469727,8.774836540222168,15.327942848205566,21.818838119506836
45,0,887,17.299999237060547,8.589007377624512,15.064126014709473,21.445463180541992
45,0,888,14.199999809265137,7.69285774230957,13.982953071594238,20.52108383178711
45,0,889,10.800000190734863,7.976202011108398,14.31511402130127,20.893728256225586
45,0,890,12.600000381469727,9.754965782165527,16.398794174194336,22.750558853149414
45,0,891,15.399999618530273,8.678691864013672,15.233163833618164,21.720516204833984
45,0,892,23.399999618530273,8.486944198608398,14.962882041931152,21.340862274169922
45,0,893,26.100000381469727,7.580341339111328,13.870061874389648,20.40278434753418
45,0,894,20.100000381469727,7.860003471374512,14.198596000671387,20.776756286621094
45,0,895,18.799999237060547,9.667878150939941,16.312641143798828,22.66160774230957
45,0,896,18.0,8.598336219787598,15.153919219970703,21.63922882080078
45,0,897,17.600000381469727,8.405065536499023,14.881765365600586,21.257564544677734
45,0,898,17.399999618530273,7.487475395202637,13.776934623718262,20.30577278137207
45,0,899,21.799999237060547,7.761711120605469,14.099824905395508,20.678077697753906
45,0,900,23.5,9.602051734924316,16.247411727905273,22.594545364379883
45,0,901,20.700000762939453,8.536924362182617,15.09327507019043,21.577463150024414
45,0,902,19.600000381469727,8.344192504882812,14.821534156799316,21.196483612060547
45,0,903,17.799999237060547,7.419354438781738,13.708582878112793,20.23500633239746
45,0,904,17.200000762939453,7.683318138122559,14.020998001098633,20.60009765625
45,0,905,17.299999237060547,9.552000999450684,16.19762420654297,22.543367385864258
45,0,906,17.899999618530273,8.491660118103027,15.04840087890625,21.531681060791016
45,0,907,20.299999237060547,8.298358917236328,14.776228904724121,21.150562286376953
45,0,908,23.100000381469727,7.368807792663574,13.657835006713867,20.18216896057129
45,0,909,22.600000381469727,7.623318672180176,13.9606351852417,20.540639877319336
45,0,910,20.899999618530273,9.502225875854492,16.148128509521484,22.491779327392578
45,0,911,14.800000190734863,8.446880340576172,15.003934860229492,21.485685348510742
45,0,912,9.600000381469727,8.249932289123535,14.728286743164062,21.101646423339844
45,0,913,7.300000190734863,7.317331314086914,13.606240272521973,20.128040313720703
45,0,914,7.300000190734863,7.563011169433594,13.900044441223145,20.48052406311035
45,0,915,20.799999237060547,9.458035469055176,16.104066848754883,22.445737838745117
45,0,916,23.200000762939453,8.40500259399414,14.96230697631836,21.44292449951172
45,0,917,23.600000381469727,8.205552101135254,14.684289932250977,21.056896209716797
