seed,station_local,time_index,truth,q05,q50,q95
41,2,850,11.300000190734863,18.580402374267578,24.914134979248047,32.059871673583984
41,2,851,16.100000381469727,18.843563079833984,24.561742782592773,31.744853973388672
41,2,852,22.799999237060547,19.2890682220459,24.363759994506836,31.284923553466797
41,2,853,24.799999237060547,20.598251342773438,25.150394439697266,31.88065528869629
41,2,854,23.0,20.78657341003418,25.297225952148438,31.617887496948242
41,2,855,15.399999618530273,19.9504451751709,25.283674240112305,31.396312713623047
41,2,856,12.600000381469727,19.965059280395508,25.121379852294922,32.392486572265625
41,2,857,12.300000190734863,20.577049255371094,25.063955307006836,31.74268341064453
41,2,858,12.899999618530273,20.557790756225586,24.914264678955078,30.40766143798828
41,2,859,16.399999618530273,20.183982849121094,24.43532371520996,29.69878387451172
41,2,860,22.600000381469727,20.731075286865234,24.756040573120117,30.171310424804688
41,2,861,25.299999237060547,21.370357513427734,25.265111923217773,30.647993087768555
41,2,862,23.399999618530273,22.24108123779297,25.66057777404785,30.904376983642578
41,2,863,15.199999809265137,22.32282257080078,25.908010482788086,30.974605560302734
41,2,864,13.899999618530273,22.33387565612793,25.921157836914062,31.516382217407227
41,2,865,13.699999809265137,22.914962768554688,26.107107162475586,32.87704849243164
41,2,866,13.899999618530273,23.38917350769043,26.553300857543945,32.7944450378418
41,2,867,19.899999618530273,24.053524017333984,26.997480392456055,33.053077697753906
41,2,868,25.399999618530273,24.411409378051758,27.45013427734375,33.00962448120117
41,2,869,26.299999237060547,24.47740936279297,27.161542892456055,33.565460205078125
41,2,870,19.700000762939453,24.68472671508789,27.505268096923828,33.55620193481445
41,2,871,17.0,24.596126556396484,27.750560760498047,34.26743698120117
41,2,872,15.5,23.9697265625,26.47538185119629,33.01233673095703
41,2,873,13.600000381469727,22.73194122314453,25.740806579589844,33.105064392089844
41,2,874,13.100000381469727,21.60173225402832,24.740497589111328,31.107437133789062
41,2,875,17.299999237060547,21.34111976623535,23.897092819213867,29.861743927001953
41,2,876,25.200000762939453,22.082534790039062,24.66650390625,30.662723541259766
41,2,877,26.899999618530273,21.245107650756836,24.007442474365234,30.02183723449707
41,2,878,24.5,21.377811431884766,24.2484188079834,30.05217933654785
41,2,879,17.0,21.431842803955078,24.536405563354492,30.208290100097656
41,2,880,14.5,21.436697006225586,24.73879051208496,30.843904495239258
41,2,881,13.100000381469727,22.21564483642578,25.351787567138672,31.658660888671875
41,2,882,13.100000381469727,22.216814041137695,25.103899002075195,31.42514419555664
41,2,883,17.700000762939453,22.930173873901367,25.593107223510742,31.283164978027344
41,2,884,26.0,22.588367462158203,25.540912628173828,31.061607360839844
41,2,885,27.0,23.31080436706543,25.664569854736328,32.05453872680664
41,2,886,24.399999618530273,22.836963653564453,25.568334579467773,31.512317657470703
41,2,887,19.0,22.270591735839844,25.814489364624023,31.63926124572754
41,2,888,18.200000762939453,22.579282760620117,25.674121856689453,31.511995315551758
41,2,889,17.600000381469727,22.57685089111328,25.937509536743164,31.987558364868164
41,2,890,17.700000762939453,21.675891876220703,25.3286075592041,31.2099552154541
41,2,891,21.299999237060547,22.204130172729492,25.295503616333008,30.6556396484375
41,2,892,24.600000381469727,23.135334014892578,25.953033447265625,31.13591957092285
41,2,893,24.799999237060547,23.515993118286133,26.149185180664062,31.38452911376953
41,2,894,22.700000762939453,23.33709144592285,26.82489585876465,32.596771240234375
41,2,895,20.899999618530273,22.79497528076172,26.379695892333984,32.148963928222656
41,2,896,18.5,23.71240997314453,26.9962158203125,32.81957244873047
41,2,897,16.600000381469727,23.333187103271484,26.579681396484375,32.54541778564453
41,2,898,16.5,23.700511932373047,26.655128479003906,32.17341995239258
41,2,899,20.200000762939453,22.490942001342773,26.11745834350586,31.462430953979492
41,2,900,22.200000762939453,21.742849349975586,25.31170654296875,31.2420711517334
41,2,901,22.899999618530273,21.789047241210938,25.013206481933594,30.27318572998047
41,2,902,22.200000762939453,21.462499618530273,24.783552169799805,30.907323837280273
41,2,903,20.0,21.572256088256836,25.25008773803711,31.014583587646484
41,2,904,19.899999618530273,21.590438842773438,24.850631713867188,31.24356460571289
41,2,905,19.799999237060547,21.15753173828125,25.06487274169922,32.30141067504883
41,2,906,19.899999618530273,20.571853637695312,24.555683135986328,31.583024978637695
41,2,907,20.5,20.133621215820312,23.7752685546875,30.595115661621094
41,2,908,22.899999618530273,20.13460922241211,23.9328670501709,30.93132781982422
41,2,909,24.299999237060547,20.62636947631836,23.80777931213379,30.473388671875
41,2,910,21.0,20.182579040527344,23.788166046142578,30.291425704956055
41,2,911,17.600000381469727,21.4711856842041,24.94459342956543,31.324356079101562
41,2,912,15.899999618530273,21.719175338745117,25.753326416015625,32.68693542480469
