seed,station_local,time_index,truth,q05,q50,q95
41,2,850,11.300000190734863,19.021793365478516,24.586332321166992,31.79467010498047
41,2,851,16.100000381469727,18.957080841064453,24.769840240478516,31.677885055541992
41,2,852,22.799999237060547,18.480974197387695,24.99065589904785,31.828800201416016
41,2,853,24.799999237060547,18.643646240234375,25.09406089782715,31.74969482421875
41,2,854,23.0,18.32681655883789,24.940168380737305,31.789316177368164
41,2,855,15.399999618530273,18.762670516967773,24.43620491027832,31.65734100341797
41,2,856,12.600000381469727,18.70428466796875,24.61552619934082,31.528324127197266
41,2,857,12.300000190734863,18.214311599731445,24.840930938720703,31.68262481689453
41,2,858,12.899999618530273,18.380809783935547,24.944820404052734,31.598575592041016
41,2,859,16.399999618530273,18.05160903930664,24.768808364868164,31.619110107421875
41,2,860,22.600000381469727,18.732391357421875,24.42928695678711,31.663482666015625
41,2,861,25.299999237060547,18.69776153564453,24.644243240356445,31.564327239990234
41,2,862,23.399999618530273,18.240577697753906,24.90816879272461,31.746627807617188
41,2,863,15.199999809265137,18.443775177001953,25.03498077392578,31.68358612060547
41,2,864,13.899999618530273,18.092214584350586,24.854320526123047,31.6978759765625
41,2,865,13.699999809265137,18.8536434173584,24.49489402770996,31.709562301635742
41,2,866,13.899999618530273,18.81398582458496,24.7274112701416,31.62874984741211
41,2,867,19.899999618530273,18.3941707611084,25.018815994262695,31.830251693725586
41,2,868,25.399999618530273,18.634937286376953,25.165027618408203,31.78732681274414
41,2,869,26.299999237060547,18.258174896240234,24.99726676940918,31.80735969543457
41,2,870,19.700000762939453,18.9713077545166,24.532989501953125,31.72233772277832
41,2,871,17.0,18.90566062927246,24.75983428955078,31.63957977294922
41,2,872,15.5,18.498659133911133,25.056415557861328,31.846372604370117
41,2,873,13.600000381469727,18.75027847290039,25.201416015625,31.806528091430664
41,2,874,13.100000381469727,18.355587005615234,25.043270111083984,31.828044891357422
41,2,875,17.299999237060547,19.165950775146484,24.613431930541992,31.80630111694336
41,2,876,25.200000762939453,19.083580017089844,24.835514068603516,31.71670150756836
41,2,877,26.899999618530273,18.652956008911133,25.120222091674805,31.915674209594727
41,2,878,24.5,18.911136627197266,25.262149810791016,31.88118553161621
41,2,879,17.0,18.501708984375,25.10753631591797,31.903003692626953
41,2,880,14.5,19.423856735229492,24.696937561035156,31.914592742919922
41,2,881,13.100000381469727,19.31671142578125,24.902042388916016,31.800155639648438
41,2,882,13.100000381469727,18.831933975219727,25.15399169921875,31.976505279541016
41,2,883,17.700000762939453,19.078330993652344,25.27524757385254,31.92276954650879
41,2,884,26.0,18.649272918701172,25.121673583984375,31.949031829833984
41,2,885,27.0,19.538942337036133,24.788816452026367,32.04124450683594
41,2,886,24.399999618530273,19.390323638916016,24.94440460205078,31.864383697509766
41,2,887,19.0,18.794326782226562,25.131370544433594,31.988801956176758
41,2,888,18.200000762939453,19.006853103637695,25.21240234375,31.89107322692871
41,2,889,17.600000381469727,18.560298919677734,25.061176300048828,31.923168182373047
41,2,890,17.700000762939453,19.48672866821289,24.8529052734375,32.13545608520508
41,2,891,21.299999237060547,19.3151798248291,24.95761489868164,31.90224266052246
41,2,892,24.600000381469727,18.580291748046875,25.070247650146484,31.965564727783203
41,2,893,24.799999237060547,18.74874496459961,25.113874435424805,31.82122039794922
41,2,894,22.700000762939453,18.322486877441406,24.959861755371094,31.8566951751709
41,2,895,20.899999618530273,19.487804412841797,24.909425735473633,32.22298049926758
41,2,896,18.5,19.32681655883789,24.983448028564453,31.953685760498047
41,2,897,16.600000381469727,18.52762222290039,25.060060501098633,31.987632751464844
41,2,898,16.5,18.668060302734375,25.0914306640625,31.81795883178711
41,2,899,20.200000762939453,18.27466583251953,24.94783592224121,31.870906829833984
41,2,900,22.200000762939453,19.436534881591797,24.875904083251953,32.19425582885742
41,2,901,22.899999618530273,19.298078536987305,24.957895278930664,31.936195373535156
41,2,902,22.200000762939453,18.52462387084961,25.06578826904297,31.99241828918457
41,2,903,20.0,18.67699432373047,25.11463165283203,31.834556579589844
41,2,904,19.899999618530273,18.30014991760254,24.98822784423828,31.91196060180664
41,2,905,19.799999237060547,19.338775634765625,24.806947708129883,32.10557556152344
41,2,906,19.899999618530273,19.235675811767578,24.939594268798828,31.9049015045166
41,2,907,20.5,18.57467269897461,25.140302658081055,32.03028869628906
41,2,908,22.899999618530273,18.763132095336914,25.223716735839844,31.916847229003906
41,2,909,24.299999237060547,18.389610290527344,25.101633071899414,31.995304107666016
41,2,910,21.0,19.20722770690918,24.719770431518555,32.01231002807617
41,2,911,17.600000381469727,19.15192985534668,24.908565521240234,31.862037658691406
41,2,912,15.899999618530273,18.6153507232666,25.20798110961914,32.05824279785156
41,2,913,15.100000381469727,18.837078094482422,25.31913185119629,31.982040405273438
41,2,914,15.600000381469727,18.45294952392578,25.19843292236328,32.05065155029297
41,2,915,16.799999237060547,19.01270294189453,24.56695556640625,31.815879821777344
41,2,916,21.600000381469727,18.948894500732422,24.77216339111328,31.68828010559082
41,2,917,22.700000762939453,18.50074005126953,25.10041046142578,31.89385223388672
41,2,918,21.200000762939453,18.733386993408203,25.218652725219727,31.825504302978516
41,2,919,16.399999618530273,18.364124298095703,25.116540908813477,31.900238037109375
41,2,920,14.699999809265137,18.918874740600586,24.455625534057617,31.640390396118164
41,2,921,13.5,18.80684471130371,24.66313934326172,31.527873992919922
